lon,lat,cap_sp
144.25,35.5,0.0
144.25,35.75,0.0
144.25,36.0,0.0
144.25,36.25,0.0
144.25,36.5,0.0
144.25,36.75,0.0
144.25,37.0,0.0
144.25,37.25,0.0
144.25,37.5,0.0
144.25,37.75,0.0
144.25,38.0,0.0
144.25,38.25,0.0
144.25,38.5,0.0
144.25,38.75,0.0
144.25,39.0,0.0
144.25,39.25,0.0
144.25,39.5,0.0
144.25,39.75,0.0
144.25,40.0,0.0
144.25,40.25,0.0
144.25,40.5,0.0
144.25,40.75,0.0
144.25,41.0,0.0
144.25,41.25,0.0
144.25,41.5,0.0
144.25,41.75,0.0
144.25,42.0,0.0
144.25,42.25,0.0
144.25,42.5,0.0
144.25,42.75,0.0
144.25,43.0,0.0
144.25,44.25,0.0
144.25,44.5,0.0
144.25,44.75,0.0
144.25,45.0,0.0
144.25,45.25,0.0
144.5,34.75,0.0
144.5,35.0,0.0
144.5,35.25,0.0
144.5,35.5,0.0
144.5,35.75,0.0
144.5,36.0,0.0
144.5,36.25,0.0
144.5,36.5,0.0
144.5,36.75,0.0
144.5,37.0,0.0
144.5,37.25,0.0
144.5,37.5,0.0
144.5,37.75,0.0
144.5,38.0,0.0
144.5,38.25,0.0
144.5,38.5,0.0
144.5,38.75,0.0
144.5,39.0,0.0
144.5,39.25,0.0
144.5,39.5,0.0
144.5,39.75,0.0
144.5,40.0,0.0
144.5,40.25,0.0
144.5,40.5,0.0
144.5,40.75,0.0
144.5,41.0,0.0
144.5,41.25,0.0
144.5,41.5,0.0
144.5,41.75,0.0
144.5,42.0,0.0
144.5,42.25,0.0
144.5,42.5,0.0
144.5,42.75,0.0
144.5,43.0,0.0
144.5,44.25,0.0
144.5,44.5,0.0
144.5,44.75,0.0
144.5,45.0,0.0
144.5,45.25,0.0
144.75,35.25,0.0
144.75,35.5,0.0
144.75,35.75,0.0
144.75,36.0,0.0
144.75,36.25,0.0
144.75,36.5,0.0
144.75,36.75,0.0
144.75,37.0,0.0
144.75,37.25,0.0
144.75,37.5,0.0
144.75,37.75,0.0
144.75,38.0,0.0
144.75,38.25,0.0
144.75,38.5,0.0
144.75,38.75,0.0
144.75,39.0,0.0
144.75,39.25,0.0
144.75,39.5,0.0
144.75,39.75,0.0
144.75,40.0,0.0
144.75,40.25,0.0
144.75,40.5,0.0
144.75,40.75,0.0
144.75,41.0,0.0
144.75,41.25,0.0
144.75,41.5,0.0
144.75,41.75,0.0
144.75,42.0,0.0
144.75,42.25,0.0
144.75,42.5,0.0
144.75,42.75,0.0
144.75,43.0,0.0
144.75,44.25,0.0
144.75,44.5,0.0
144.75,44.75,0.0
144.75,45.0,0.0
144.75,45.25,0.0
144.75,45.5,0.0
145.0,36.75,0.0
145.0,37.0,0.0
145.0,37.25,0.0
145.0,37.5,0.0
145.0,37.75,0.0
145.0,38.0,0.0
145.0,38.25,0.0
145.0,38.5,0.0
145.0,38.75,0.0
145.0,39.0,0.0
145.0,39.25,0.0
145.0,39.5,0.0
145.0,39.75,0.0
145.0,40.0,0.0
145.0,40.25,0.0
145.0,40.5,0.0
145.0,40.75,0.0
145.0,41.0,0.0
145.0,41.25,0.0
145.0,41.5,0.0
145.0,41.75,0.0
145.0,42.0,0.0
145.0,42.25,0.0
145.0,42.5,0.0
145.0,42.75,0.0
145.0,43.0,0.0
145.0,43.25,0.0
145.0,44.0,0.0
145.0,44.5,0.0
145.0,44.75,0.0
145.0,45.0,0.0
145.0,45.25,0.0
145.0,45.5,0.0
145.25,37.0,0.0
145.25,37.25,0.0
145.25,37.5,0.0
145.25,37.75,0.0
145.25,38.0,0.0
145.25,38.25,0.0
145.25,38.5,0.0
145.25,38.75,0.0
145.25,39.0,0.0
145.25,39.25,0.0
145.25,39.5,0.0
145.25,39.75,0.0
145.25,40.0,0.0
145.25,40.25,0.0
145.25,40.5,0.0
145.25,40.75,0.0
145.25,41.0,0.0
145.25,41.25,0.0
145.25,41.5,0.0
145.25,41.75,0.0
145.25,42.0,0.0
145.25,42.25,0.0
145.25,42.5,0.0
145.25,42.75,0.0
145.25,43.0,0.0
145.25,43.25,0.0
145.25,43.5,0.0
145.25,43.75,0.0
145.25,44.25,0.0
145.25,44.5,0.0
145.25,44.75,0.0
145.25,45.0,0.0
145.25,45.25,0.0
145.5,37.5,0.0
145.5,37.75,0.0
145.5,38.0,0.0
145.5,38.25,0.0
145.5,38.5,0.0
145.5,38.75,0.0
145.5,39.0,0.0
145.5,39.25,0.0
145.5,39.5,0.0
145.5,39.75,0.0
145.5,40.0,0.0
145.5,40.25,0.0
145.5,40.5,0.0
145.5,40.75,0.0
145.5,41.0,0.0
145.5,41.25,0.0
145.5,41.5,0.0
145.5,41.75,0.0
145.5,42.0,0.0
145.5,42.25,0.0
145.5,42.5,0.0
145.5,42.75,0.0
145.5,43.0,0.0
145.5,43.25,0.0
145.5,43.5,0.0
145.5,44.5,0.0
145.5,44.75,0.0
145.75,38.0,0.0
145.75,38.25,0.0
145.75,38.5,0.0
145.75,38.75,0.0
145.75,39.0,0.0
145.75,39.25,0.0
145.75,39.5,0.0
145.75,39.75,0.0
145.75,40.0,0.0
145.75,40.25,0.0
145.75,40.5,0.0
145.75,40.75,0.0
145.75,41.0,0.0
145.75,41.25,0.0
145.75,41.5,0.0
145.75,41.75,0.0
145.75,42.0,0.0
145.75,42.25,0.0
145.75,42.5,0.0
145.75,42.75,0.0
145.75,43.0,0.0
145.75,43.25,0.0
146.0,38.75,0.0
146.0,39.0,0.0
146.0,39.25,0.0
146.0,39.5,0.0
146.0,39.75,0.0
146.0,40.0,0.0
146.0,40.25,0.0
146.0,40.5,0.0
146.0,40.75,0.0
146.0,41.0,0.0
146.0,41.25,0.0
146.0,41.5,0.0
146.0,41.75,0.0
146.0,42.0,0.0
146.0,42.25,0.0
146.0,42.5,0.0
146.0,42.75,0.0
146.25,39.75,0.0
146.25,40.0,0.0
146.25,40.25,0.0
146.25,40.5,0.0
146.25,40.75,0.0
146.25,41.0,0.0
146.25,41.25,0.0
146.25,41.5,0.0
146.25,41.75,0.0
146.25,42.0,0.0
146.25,42.25,0.0
146.25,42.5,0.0
146.5,40.0,0.0
146.5,40.25,0.0
146.5,40.5,0.0
146.5,40.75,0.0
146.5,41.0,0.0
146.5,41.25,0.0
146.5,41.5,0.0
146.5,41.75,0.0
146.5,42.0,0.0
146.75,40.25,0.0
146.75,40.5,0.0
146.75,40.75,0.0
146.75,41.0,0.0
146.75,41.25,0.0
146.75,41.5,0.0
146.75,41.75,0.0
147.0,40.25,0.0
147.0,40.5,0.0
147.0,40.75,0.0
147.0,41.0,0.0
147.0,41.25,0.0
147.25,40.5,0.0
147.25,40.75,0.0
147.25,41.0,0.0
147.5,40.5,0.0
147.5,40.75,0.0
