lon,lat,cap_sp
134.5,35.25,0.0
134.5,35.5,0.0
134.5,35.75,0.0
134.75,34.5,12.233551038870882
134.75,35.0,10.608776484173395
134.75,35.25,5.864733246930766
134.75,35.5,0.0
134.75,35.75,0.0
135.0,35.0,9.727720285714232
135.0,35.25,4.664719630630515
135.0,35.5,2.2322033040955875
135.0,35.75,4.059338333231628
135.25,34.0,13.537530461167915
135.25,34.25,0.0
135.25,34.5,10.763741632369532
135.25,35.0,9.265517561555496
135.25,35.25,5.135660709640675
135.25,35.5,0.0
135.5,33.75,0.0
135.5,34.0,0.0
135.5,34.25,0.0
135.5,34.5,10.710849812753121
135.5,34.75,0.0
135.5,35.0,0.0
135.5,35.25,0.0
135.5,35.5,0.0
135.75,33.75,0.0
135.75,34.0,9.706299373080471
135.75,34.25,0.0
135.75,34.5,9.976621349060931
135.75,34.75,10.377459475079764
135.75,35.0,8.234260880831043
135.75,35.25,0.0
135.75,35.5,0.0
136.0,34.25,0.0
136.0,34.5,0.0
136.0,34.75,8.892088223679808
136.0,35.0,7.311528302919661
136.0,35.25,3.73326603995815
136.0,35.5,0.0
136.0,35.75,0.0
136.0,36.0,0.0
136.0,36.25,12.850582269300919
136.25,34.5,0.0
136.25,34.75,8.929286955763482
136.25,35.0,7.757045538424665
136.25,35.25,5.373586665532485
136.25,35.5,4.683180693377564
136.25,35.75,0.0
136.25,36.0,0.0
136.25,36.25,0.0
136.5,34.5,11.385101899336016
136.5,35.0,9.633079015744814
136.5,35.25,6.919615934048896
136.5,35.5,0.0
136.5,35.75,0.0
136.5,36.0,0.0
136.5,36.25,0.0
136.5,36.5,10.019759044205658
136.5,36.75,0.0
136.75,34.5,12.88603437257889
136.75,35.0,11.20025456791076
136.75,35.25,8.268311825303089
136.75,35.5,0.0
136.75,35.75,7.083675314277426
136.75,36.0,0.0
136.75,36.25,0.0
136.75,36.5,0.0
136.75,36.75,0.0
136.75,37.0,12.531560892341597
136.75,37.5,12.208225839258933
137.0,34.75,15.774010492822281
137.0,35.0,0.0
137.0,35.25,10.031949427221452
137.0,35.5,7.433672916104614
137.0,35.75,0.0
137.0,36.0,0.0
137.0,36.25,0.0
137.0,36.5,0.0
137.0,36.75,0.0
137.0,37.5,11.702616734151352
137.25,35.0,0.0
137.25,35.25,10.917980516265912
137.25,35.5,9.437503301542295
137.25,35.75,0.0
137.25,36.0,0.0
137.25,36.25,0.0
137.25,36.5,0.0
137.25,36.75,0.0
137.5,35.0,0.0
137.5,35.25,0.0
137.5,35.5,0.0
137.5,35.75,0.0
137.5,36.0,0.0
137.5,36.25,0.0
137.5,36.5,0.0
137.5,36.75,0.0
137.5,37.0,0.0
137.75,35.0,4.7217297402453635
137.75,35.25,0.0
137.75,35.5,0.0
137.75,35.75,12.900833994257594
137.75,36.0,0.0
137.75,36.25,0.0
137.75,36.5,0.0
137.75,36.75,0.0
137.75,37.0,0.0
138.0,35.0,8.10336905273016
138.0,35.25,0.0
138.0,35.5,0.0
138.0,35.75,0.0
138.0,36.0,0.0
138.0,36.25,15.042930067953039
138.0,36.5,0.0
138.0,36.75,0.0
138.0,37.0,10.649033693529333
138.0,37.25,0.0
138.25,35.25,0.0
138.25,35.5,0.0
138.25,35.75,12.405706746717238
138.25,36.0,13.311809910432498
138.25,36.25,14.08356392106241
138.25,36.5,12.546973408395287
138.25,36.75,10.817778080134406
138.25,37.0,9.475820948153594
